FixedRef,AliasTypeID,Primary,LowQuality,ParentRef
36,1403,true,false,36
36,1400,false,false,36
173,1403,true,false,173
173,1400,false,false,173
306,1403,true,false,306
306,1400,false,true,306
306,1400,false,false,306
424,1403,true,false,424
475,1403,true,false,475
480,1403,true,false,480
535,1403,true,false,535
536,1403,true,false,536
537,1403,true,false,537
540,1403,true,false,540
540,1400,false,false,540
551,1403,true,false,551
552,1403,true,false,552
552,1400,false,false,552
555,1403,true,false,555
555,1400,false,false,555
555,1400,false,false,555
559,1403,true,false,559
559,1400,false,false,559
576,1403,true,false,576
578,1403,true,false,578
589,1403,true,false,589
590,1403,true,false,590
591,1403,true,false,591
592,1403,true,false,592
593,1403,true,false,593
621,1403,true,false,621
622,1403,true,false,622
636,1403,true,false,636
651,1403,true,false,651
651,1400,false,false,651
701,1403,true,false,701
702,1403,true,false,702
735,1403,true,false,735
735,1400,false,false,735
751,1403,true,false,751
751,1400,false,true,751
751,1400,false,false,751
758,1403,true,false,758
758,1400,false,false,758
767,1403,true,false,767
768,1403,true,false,768
815,1403,true,false,815
815,1400,false,false,815
906,1403,true,false,906
906,1400,false,false,906
907,1403,true,false,907
1042,1403,true,false,1042
1043,1403,true,false,1043
1241,1403,true,false,1241
1287,1403,true,false,1287
1287,1400,false,false,1287
1287,1400,false,false,1287
1316,1403,true,false,1316
1555,1403,true,false,1555
1570,1403,true,false,1570
1571,1403,true,false,1571
1641,1403,true,false,1641
1660,1403,true,false,1660
1700,1403,true,false,1700
1701,1403,true,false,1701
1702,1403,true,false,1702
1888,1403,true,false,1888
2109,1403,true,false,2109
2109,1400,false,false,2109
2110,1403,true,false,2110
2110,1400,false,false,2110
2184,1403,true,false,2184
2186,1403,true,false,2186
2674,1403,true,false,2674
2674,1400,false,false,2674
2675,1403,true,false,2675
2676,1403,true,false,2676
2676,1400,false,false,2676
2676,1400,false,false,2676
2676,1400,false,false,2676
2677,1403,true,false,2677
2677,1400,false,false,2677
2677,1400,false,false,2677
2677,1400,false,false,2677
2677,1400,false,false,2677
2677,1400,false,false,2677
2678,1403,true,false,2678
2679,1403,true,false,2679
2681,1403,true,false,2681
2681,1400,false,false,2681
2681,1400,false,false,2681
2681,1400,false,false,2681
2682,1403,true,false,2682
2683,1403,true,false,2683
2683,1400,false,false,2683
2685,1403,true,false,2685
2686,1403,true,false,2686
2686,1400,false,false,2686
2690,1403,true,false,2690
2691,1403,true,false,2691
3748,1403,true,false,3748
3749,1403,true,false,3749
3749,1400,false,false,3749
3750,1403,true,false,3750
3751,1403,true,false,3751
3754,1403,true,false,3754
3754,1400,false,false,3754
3754,1400,false,false,3754
3754,1400,false,false,3754
3754,1400,false,false,3754
3754,1400,false,true,3754
3754,1400,false,false,3754
4107,1403,true,false,4107
4107,1400,false,true,4107
4107,1400,false,true,4107
4108,1403,true,false,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4108,1400,false,true,4108
4238,1403,true,false,4238
4243,1403,true,false,4243
4243,1401,false,true,4243
4243,1401,false,true,4243
4249,1403,true,false,4249
4257,1403,true,false,4257
4257,1400,false,false,4257
4257,1400,false,false,4257
4257,1400,false,false,4257
4632,1403,true,false,4632
4632,1400,false,false,4632
4632,1400,false,false,4632
4632,1400,false,false,4632
4633,1403,true,false,4633
4633,1400,false,false,4633
4635,1403,true,false,4635
4635,1400,false,false,4635
4635,1400,false,false,4635
4639,1403,true,false,4639
4639,1400,false,false,4639
4639,1400,false,false,4639
4642,1403,true,false,4642
4642,1401,false,false,4642
4642,1401,false,false,4642
4642,1401,false,false,4642
4688,1403,true,false,4688
4688,1400,false,false,4688
4690,1403,true,false,4690
4690,1400,false,true,4690
4690,1400,false,false,4690
4690,1400,false,false,4690
4691,1403,true,false,4691
4691,1400,false,false,4691
4691,1400,false,false,4691
4691,1400,false,false,4691
4691,1400,false,false,4691
4693,1403,true,false,4693
4693,1400,false,false,4693
4693,1400,false,true,4693
4693,1400,false,false,4693
4693,1400,false,false,4693
4693,1400,false,false,4693
4693,1400,false,false,4693
4693,1400,false,false,4693
4693,1400,false,true,4693
4693,1400,false,false,4693
4693,1400,false,false,4693
4693,1400,false,false,4693
4693,1400,false,false,4693
4694,1403,true,false,4694
4694,1400,false,false,4694
4694,1400,false,true,4694
4694,1400,false,false,4694
4694,1400,false,false,4694
4694,1400,false,false,4694
4694,1400,false,true,4694
4695,1403,true,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4695,1400,false,false,4695
4696,1403,true,false,4696
4696,1400,false,true,4696
4696,1400,false,false,4696
4696,1400,false,true,4696
4696,1400,false,false,4696
4696,1400,false,false,4696
4696,1400,false,false,4696
4696,1400,false,false,4696
4696,1400,false,false,4696
4696,1400,false,false,4696
4697,1403,true,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,true,4697
4697,1400,false,true,4697
4697,1400,false,true,4697
4697,1400,false,true,4697
4697,1400,false,true,4697
4697,1400,false,true,4697
4697,1400,false,false,4697
4697,1400,false,false,4697
4697,1400,false,true,4697
4697,1400,false,true,4697
4697,1400,false,false,4697
4700,1403,true,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,false,4700
4700,1400,false,true,4700
4702,1403,true,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,false,4702
4702,1400,false,true,4702
4702,1400,false,true,4702
4703,1403,true,false,4703
4703,1400,false,false,4703
4703,1400,false,false,4703
4703,1400,false,false,4703
4706,1403,true,false,4706
4706,1400,false,false,4706
4706,1400,false,false,4706
4707,1403,true,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4707,1400,false,false,4707
4708,1403,true,false,4708
4708,1400,false,false,4708
4708,1400,false,false,4708
4708,1400,false,false,4708
4709,1403,true,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4709,1400,false,false,4709
4710,1403,true,false,4710
4710,1400,false,false,4710
4713,1403,true,false,4713
4713,1400,false,false,4713
4713,1400,false,false,4713
4713,1400,false,false,4713
4713,1400,false,false,4713
4713,1400,false,false,4713
4713,1400,false,false,4713
4713,1400,false,false,4713
4713,1400,false,false,4713
4714,1403,true,false,4714
4714,1400,false,false,4714
4714,1400,false,true,4714
4714,1400,false,false,4714
4714,1400,false,false,4714
4714,1400,false,true,4714
4714,1400,false,false,4714
4714,1400,false,false,4714
4714,1400,false,false,4714
4714,1400,false,false,4714
4715,1403,true,false,4715
4715,1400,false,false,4715
4715,1400,false,true,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,true,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,true,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4715,1400,false,false,4715
4717,1403,true,false,4717
4717,1400,false,false,4717
4717,1400,false,false,4717
4717,1400,false,false,4717
4717,1400,false,false,4717
6365,1403,true,false,6365
6365,1400,false,false,6365
6365,1400,false,false,6365
6365,1400,false,false,6365
6365,1400,false,false,6365
6365,1400,false,false,6365
6366,1403,true,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6366,1400,false,false,6366
6367,1403,true,false,6367
6367,1400,false,false,6367
6367,1400,false,false,6367
6367,1400,false,false,6367
6367,1400,false,true,6367
6367,1400,false,true,6367
6367,1400,false,false,6367
6367,1400,false,false,6367
6367,1400,false,false,6367
6368,1403,true,false,6368
6368,1400,false,true,6368
6368,1400,false,false,6368
6368,1400,false,true,6368
6368,1400,false,false,6368
6368,1400,false,false,6368
6368,1400,false,false,6368
6368,1400,false,false,6368
6531,1403,true,false,6531
6531,1400,false,false,6531
6539,1403,true,false,6539
6539,1400,false,false,6539
6550,1403,true,false,6550
6635,1403,true,false,6635
6636,1403,true,false,6636
6636,1400,false,false,6636
6636,1400,false,false,6636
6636,1400,false,false,6636
6636,1400,false,false,6636
6636,1400,false,false,6636
6663,1403,true,false,6663
6663,1400,false,false,6663
6680,1403,true,false,6680
6680,1400,false,false,6680
6703,1403,true,false,6703
6703,1400,false,false,6703
6703,1400,false,false,6703
6703,1400,false,false,6703
6703,1400,false,false,6703
6703,1400,false,false,6703
6704,1403,true,false,6704
6704,1400,false,false,6704
6704,1400,false,false,6704
6704,1400,false,false,6704
6704,1400,false,false,6704
6704,1400,false,false,6704
6704,1400,false,false,6704
6706,1403,true,false,6706
6706,1400,false,false,6706
6706,1400,false,false,6706
6707,1403,true,false,6707
6707,1400,false,false,6707
6708,1403,true,false,6708
6708,1400,false,false,6708
6709,1403,true,false,6709
6709,1400,false,false,6709
6709,1400,false,false,6709
6709,1400,false,false,6709
6709,1400,false,false,6709
6709,1400,false,false,6709
6710,1403,true,false,6710
6710,1400,false,false,6710
6710,1400,false,false,6710
6712,1403,true,false,6712
6712,1400,false,false,6712
6712,1400,false,false,6712
6712,1400,false,false,6712
6712,1400,false,false,6712
6712,1400,false,false,6712
6712,1400,false,false,6712
6713,1403,true,false,6713
6713,1400,false,false,6713
6713,1400,false,false,6713
6714,1403,true,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6714,1400,false,false,6714
6715,1403,true,false,6715
6717,1403,true,false,6717
6718,1403,true,false,6718
6719,1403,true,false,6719
6720,1403,true,false,6720
6721,1403,true,false,6721
6722,1403,true,false,6722
6722,1400,false,false,6722
6723,1403,true,false,6723
6724,1403,true,false,6724
6725,1403,true,false,6725
6725,1400,false,true,6725
6726,1403,true,false,6726
6823,1403,true,false,6823
6823,1400,false,false,6823
6824,1403,true,false,6824
6824,1400,false,false,6824
6826,1403,true,false,6826
6831,1403,true,false,6831
6832,1403,true,false,6832
6832,1400,false,false,6832
6853,1403,true,false,6853
6853,1400,false,false,6853
6853,1400,false,true,6853
6853,1400,false,false,6853
6853,1400,false,false,6853
6853,1400,false,false,6853
6853,1400,false,false,6853
6853,1400,false,true,6853
6853,1400,false,true,6853
6853,1400,false,true,6853
6853,1400,false,false,6853
6856,1403,true,false,6856
6856,1400,false,false,6856
6856,1400,false,false,6856
6856,1400,false,false,6856
6856,1400,false,false,6856
6857,1403,true,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6857,1400,false,false,6857
6858,1403,true,false,6858
6859,1403,true,false,6859
6859,1400,false,false,6859
6860,1403,true,false,6860
6860,1400,false,false,6860
6860,1400,false,false,6860
6860,1400,false,false,6860
6860,1400,false,false,6860
6861,1403,true,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6861,1400,false,false,6861
6862,1403,true,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6862,1400,false,false,6862
6863,1403,true,false,6863
6864,1403,true,false,6864
6864,1400,false,false,6864
6864,1400,false,false,6864
6864,1400,false,false,6864
6864,1400,false,false,6864
6864,1400,false,false,6864
6864,1400,false,false,6864
6864,1400,false,false,6864
6865,1403,true,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6865,1400,false,false,6865
6866,1403,true,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6866,1400,false,false,6866
6895,1403,true,false,6895
6895,1400,false,false,6895
6895,1400,false,false,6895
6896,1403,true,false,6896
6897,1403,true,false,6897
6897,1400,false,false,6897
6897,1400,false,false,6897
6897,1400,false,false,6897
6897,1400,false,false,6897
6897,1400,false,false,6897
6897,1400,false,false,6897
6898,1403,true,false,6898
6899,1403,true,false,6899
6899,1400,false,false,6899
6900,1403,true,false,6900
6901,1403,true,false,6901
6901,1400,false,false,6901
6903,1403,true,false,6903
6903,1400,false,false,6903
6903,1400,false,false,6903
6903,1400,false,true,6903
6905,1403,true,false,6905
6905,1400,false,false,6905
6905,1400,false,true,6905
6905,1400,false,false,6905
6905,1400,false,false,6905
6905,1400,false,true,6905
6906,1403,true,false,6906
6906,1400,false,false,6906
6907,1403,true,false,6907
6907,1400,false,false,6907
6907,1400,false,false,6907
6907,1400,false,false,6907
6908,1403,true,false,6908
6908,1400,false,false,6908
6908,1400,false,false,6908
6910,1403,true,false,6910
6911,1403,true,false,6911
6911,1400,false,false,6911
6911,1400,false,false,6911
6911,1400,false,false,6911
6912,1403,true,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6912,1400,false,false,6912
6913,1403,true,false,6913
6913,1400,false,false,6913
6913,1400,false,false,6913
6915,1403,true,false,6915
6915,1400,false,true,6915
6915,1400,false,false,6915
6915,1400,false,true,6915
6916,1403,true,false,6916
6916,1400,false,false,6916
6916,1400,false,true,6916
6916,1400,false,true,6916
6916,1400,false,true,6916
6916,1400,false,false,6916
6916,1400,false,true,6916
6916,1400,false,true,6916
6916,1400,false,false,6916
6916,1400,false,false,6916
6916,1400,false,false,6916
6916,1400,false,false,6916
6916,1400,false,false,6916
6916,1400,false,false,6916
6916,1400,false,true,6916
6918,1403,true,false,6918
6918,1400,false,false,6918
6918,1400,false,true,6918
6919,1403,true,false,6919
6920,1403,true,false,6920
6921,1403,true,false,6921
6921,1400,false,false,6921
6921,1400,false,false,6921
6923,1403,true,false,6923
6923,1400,false,false,6923
6923,1400,false,false,6923
6924,1403,true,false,6924
6924,1400,false,false,6924
6924,1400,false,false,6924
6924,1400,false,false,6924
6924,1400,false,true,6924
6924,1400,false,false,6924
6924,1400,false,false,6924
6924,1400,false,true,6924
6924,1400,false,true,6924
6924,1400,false,false,6924
6924,1400,false,false,6924
6924,1400,false,true,6924
6924,1400,false,false,6924
6924,1400,false,false,6924
6925,1403,true,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,true,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,true,6925
6925,1400,false,true,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,false,6925
6925,1400,false,true,6925
6925,1400,false,true,6925
6925,1400,false,true,6925
6926,1403,true,false,6926
6926,1400,false,true,6926
6926,1400,false,true,6926
6926,1400,false,false,6926
6927,1403,true,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,true,6927
6927,1400,false,true,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,true,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6927,1400,false,false,6927
6928,1403,true,false,6928
6931,1403,true,false,6931
6931,1400,false,false,6931
6931,1400,false,false,6931
6931,1400,false,false,6931
6931,1400,false,false,6931
6932,1403,true,false,6932
6935,1403,true,false,6935
6935,1400,false,false,6935
6935,1400,false,false,6935
6935,1400,false,false,6935
6935,1400,false,false,6935
6935,1400,false,false,6935
6935,1400,false,false,6935
6935,1400,false,false,6935
6936,1403,true,false,6936
6936,1400,false,false,6936
6936,1400,false,false,6936
6936,1400,false,false,6936
6937,1403,true,false,6937
6938,1403,true,false,6938
6938,1400,false,false,6938
6939,1403,true,false,6939
6939,1400,false,false,6939
6939,1400,false,true,6939
6939,1400,false,false,6939
6939,1400,false,false,6939
6940,1403,true,false,6940
6940,1400,false,false,6940
6940,1400,false,false,6940
6940,1400,false,false,6940
6941,1403,true,false,6941
6941,1400,false,false,6941
6941,1400,false,false,6941
6944,1403,true,false,6944
6945,1403,true,false,6945
6946,1403,true,false,6946
6946,1400,false,false,6946
6946,1400,false,false,6946
6946,1400,false,false,6946
6946,1400,false,false,6946
6947,1403,true,false,6947
6948,1403,true,false,6948
6948,1400,false,false,6948
6948,1400,false,false,6948
6948,1400,false,false,6948
6948,1400,false,false,6948
6948,1400,false,false,6948
6950,1403,true,false,6950
6950,1400,false,false,6950
6950,1400,false,false,6950
6950,1400,false,true,6950
6950,1400,false,false,6950
6950,1400,false,false,6950
6950,1400,false,false,6950
6950,1400,false,false,6950
7006,1403,true,false,7006
7006,1400,false,false,7006
7006,1400,false,false,7006
7114,1403,true,false,7114
7114,1400,false,false,7114
7115,1403,true,false,7115
7115,1400,false,false,7115
7115,1400,false,false,7115
7115,1400,false,false,7115
7115,1400,false,false,7115
7116,1403,true,false,7116
7116,1401,false,false,7116
7132,1403,true,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,false,7132
7132,1400,false,true,7132
7133,1403,true,false,7133
7133,1400,false,false,7133
7133,1400,false,false,7133
7133,1400,false,false,7133
7135,1403,true,false,7135
7135,1400,false,false,7135
7135,1400,false,false,7135
7138,1403,true,false,7138
7138,1400,false,false,7138
7138,1400,false,false,7138
7140,1403,true,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,true,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,true,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,false,7140
7140,1400,false,true,7140
7141,1403,true,false,7141
7141,1400,false,false,7141
7141,1400,false,false,7141
7141,1400,false,false,7141
7141,1400,false,true,7141
7142,1403,true,false,7142
7142,1400,false,true,7142
7143,1403,true,false,7143
7143,1400,false,true,7143
7144,1403,true,false,7144
7145,1403,true,false,7145
7145,1400,false,true,7145
7146,1403,true,false,7146
7146,1400,false,false,7146
7148,1403,true,false,7148
7148,1400,false,false,7148
7148,1400,false,true,7148
7148,1400,false,true,7148
7148,1400,false,true,7148
7148,1400,false,true,7148
7148,1400,false,true,7148
7149,1403,true,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,true,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,true,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,true,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,true,7149
7149,1400,false,true,7149
7149,1400,false,true,7149
7149,1400,false,true,7149
7149,1400,false,true,7149
7149,1400,false,true,7149
7149,1400,false,true,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7149,1400,false,true,7149
7149,1400,false,false,7149
7149,1400,false,false,7149
7150,1403,true,false,7150
7150,1400,false,false,7150
7150,1400,false,false,7150
7150,1400,false,false,7150
7150,1400,false,false,7150
7150,1400,false,false,7150
7150,1400,false,true,7150
7150,1400,false,true,7150
7150,1400,false,true,7150
7151,1403,true,false,7151
7152,1403,true,false,7152
7153,1403,true,false,7153
7154,1403,true,false,7154
7154,1400,false,false,7154
7154,1400,false,false,7154
7156,1403,true,false,7156
7156,1400,false,false,7156
7156,1400,false,false,7156
7157,1403,true,false,7157
7157,1400,false,false,7157
7157,1400,false,false,7157
7158,1403,true,false,7158
7160,1403,true,false,7160
7161,1403,true,false,7161
7162,1403,true,false,7162
7163,1403,true,false,7163
7164,1403,true,false,7164
7166,1403,true,false,7166
7166,1400,false,false,7166
7167,1403,true,false,7167
7169,1403,true,false,7169
7170,1403,true,false,7170
7172,1403,true,false,7172
7173,1403,true,false,7173
7174,1403,true,false,7174
7176,1403,true,false,7176
7177,1403,true,false,7177
7178,1403,true,false,7178
7179,1403,true,false,7179
7180,1403,true,false,7180
7181,1403,true,false,7181
7182,1403,true,false,7182
7183,1403,true,false,7183
7184,1403,true,false,7184
7185,1403,true,false,7185
7186,1403,true,false,7186
7187,1403,true,false,7187
7188,1403,true,false,7188
7189,1403,true,false,7189
7190,1403,true,false,7190
7191,1403,true,false,7191
7192,1403,true,false,7192
7193,1403,true,false,7193
7194,1403,true,false,7194
7195,1403,true,false,7195
7196,1403,true,false,7196
7197,1403,true,false,7197
7198,1403,true,false,7198
7199,1403,true,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7199,1400,false,false,7199
7200,1403,true,false,7200
7200,1400,false,false,7200
7201,1403,true,false,7201
7201,1400,false,false,7201
7201,1400,false,false,7201
7201,1400,false,false,7201
7201,1400,false,false,7201
7203,1403,true,false,7203
7203,1400,false,false,7203
7204,1403,true,false,7204
7204,1400,false,false,7204
7205,1403,true,false,7205
7205,1400,false,false,7205
7205,1400,false,false,7205
7207,1403,true,false,7207
7207,1400,false,false,7207
7208,1403,true,false,7208
7208,1400,false,false,7208
7209,1403,true,false,7209
7209,1400,false,false,7209
7209,1400,false,false,7209
7209,1400,false,false,7209
7209,1400,false,false,7209
7209,1400,false,false,7209
7209,1400,false,false,7209
7209,1400,false,false,7209
7210,1403,true,false,7210
7210,1400,false,false,7210
7210,1400,false,false,7210
7210,1400,false,false,7210
7210,1400,false,false,7210
7211,1403,true,false,7211
7212,1403,true,false,7212
7213,1403,true,false,7213
7214,1403,true,false,7214
7215,1403,true,false,7215
7216,1403,true,false,7216
7217,1403,true,false,7217
7219,1403,true,false,7219
7219,1401,false,false,7219
7220,1403,true,false,7220
