FixedRef,AliasTypeID,Primary,LowQuality,ParentRef,DocumentedNameID,NamePartValue,NamePartGroupID,DocNameStatusID,ScriptID,Acronym
36,1403,true,false,36,4375,AEROCARIBBEAN AIRLINES,6700,1,215,false
36,1400,false,false,36,13178,AERO-CARIBBEAN,19387,2,215,false
173,1403,true,false,173,4310,"ANGLO-CARIBBEAN CO., LTD.",6625,1,215,false
173,1400,false,false,173,12583,AVIA IMPORT,18519,2,215,false
306,1403,true,false,306,4314,BANCO NACIONAL DE CUBA,27628,1,215,false
306,1400,false,true,306,12584,BNC,27627,2,215,false
306,1400,false,false,306,12585,NATIONAL BANK OF CUBA,18521,2,215,false
424,1403,true,false,424,4322,BOUTIQUE LA MAISON,6639,1,215,false
475,1403,true,false,475,4330,CASA DE CUBA,6647,1,215,false
480,1403,true,false,480,4334,"CECOEX, S.A.",6652,1,215,false
535,1403,true,false,535,4339,CIMEX,6658,1,215,false
536,1403,true,false,536,4340,CIMEX IBERICA,6659,1,215,false
537,1403,true,false,537,4341,"CIMEX, S.A.",6660,1,215,false
540,1403,true,false,540,4342,"COMERCIAL IBEROAMERICANA, S.A.",6661,1,215,false
540,1400,false,false,540,12593,COIBA,18529,2,215,false
551,1403,true,false,551,4346,"COMERCIAL CIMEX, S.A.",6667,1,215,false
552,1403,true,false,552,4347,"COMERCIAL DE RODAJES Y MAQUINARIA, S.A.",6668,1,215,false
552,1400,false,false,552,12594,CRYMSA,18530,2,215,false
555,1403,true,false,555,4349,COMERCIALIZACION DE PRODUCTOS VARIOS,6670,1,215,false
555,1400,false,false,555,12596,COPROVA,18532,2,215,false
555,1400,false,false,555,12597,COPROVA SARL,18533,2,215,false
559,1403,true,false,559,4350,COMPANIA DE IMPORTACION Y EXPORTACION IBERIA,6671,1,215,false
559,1400,false,false,559,12598,CIMEX,18534,2,215,false
576,1403,true,false,576,4355,"CORPORACION CIMEX, S.A.",6676,1,215,false
578,1403,true,false,578,4357,COTEI,6678,1,215,false
589,1403,true,false,589,4361,"CRYMSA - ARGENTINA, S.A.",6684,1,215,false
590,1403,true,false,590,4362,CUBACANCUN CIGARS AND GIFT SHOPS,6685,1,215,false
591,1403,true,false,591,4363,CUBAEXPORT,6686,1,215,false
592,1403,true,false,592,4364,CUBAFRUTAS,6687,1,215,false
593,1403,true,false,593,4365,CUBAN CIGARS TRADE,6688,1,215,false
621,1403,true,false,621,4366,CUBANATUR,6689,1,215,false
622,1403,true,false,622,4367,CUBATABACO,6690,1,215,false
636,1403,true,false,636,4369,"CUMEXINT, S.A.",6693,1,215,false
651,1403,true,false,651,4384,"DELVEST HOLDING, S.A.",6714,1,215,false
651,1400,false,false,651,13182,DELVEST HOLDING COMPANY,19391,2,215,false
701,1403,true,false,701,4307,EDICIONES CUBANAS,6621,1,215,false
702,1403,true,false,702,4148,"EDYJU, S.A.",6409,1,215,false
735,1403,true,false,735,4150,EMPRESA CUBANA DE AVIACION,6412,1,215,false
735,1400,false,false,735,12415,CUBANA AIRLINES,18331,2,215,false
751,1403,true,false,751,4240,EMPRESA CUBANA DE PESCADOS Y MARISCOS,61386,1,215,false
751,1400,false,true,751,12539,CARIBEX,61387,2,215,false
751,1400,false,false,751,12540,CARIBBEAN EXPORT ENTERPRISE,18473,2,215,false
758,1403,true,false,758,4247,EMPRESA DE TURISMO NACIONAL Y INTERNACIONAL,6552,1,215,false
758,1400,false,false,758,12553,CUBATUR,18486,2,215,false
767,1403,true,false,767,4248,ETCO INTERNATIONAL COMMODITIES LTD.,6553,1,215,false
768,1403,true,false,768,4249,"ETCO INTERNATIONAL COMPANY, LIMITED",6554,1,215,false
815,1403,true,false,815,4257,"GALAX TRADING CO., LTD.",6563,1,215,false
815,1400,false,false,815,12554,GALAX INC.,18487,2,215,false
906,1403,true,false,906,4267,HAVIN BANK LIMITED,6576,1,215,false
906,1400,false,false,906,40097,"HAVANA INTERNATIONAL BANK, LTD",78217,2,215,false
907,1403,true,false,907,4268,HAVANATUR,6577,1,215,false
1042,1403,true,false,1042,4283,INSTITUTO NACIONAL DE TURISMO DE CUBA,6595,1,215,false
1043,1403,true,false,1043,4284,INTERCONSULT,6596,1,215,false
1241,1403,true,false,1241,4289,"KAVE, S.A.",6602,1,215,false
1287,1403,true,false,1287,4292,LA EMPRESA CUBANA DE FLETES,6605,1,215,false
1287,1400,false,false,1287,12559,CUFLET,18493,2,215,false
1287,1400,false,false,1287,12560,CUBAN FREIGHT ENTERPRISE,18494,2,215,false
1316,1403,true,false,1316,4147,"LEVERAGE, S.A.",6408,1,215,false
1555,1403,true,false,1555,4076,NIREF,6310,1,215,false
1570,1403,true,false,1570,4077,NORDSTRAND LTD.,6311,1,215,false
1571,1403,true,false,1571,4078,NORDSTRAND MARITIME AND TRADING COMPANY,6312,1,215,false
1641,1403,true,false,1641,4088,PANAMERICAN IMPORT AND EXPORT COMMERCIAL CORPORATION,6327,1,215,false
1660,1403,true,false,1660,4097,"PESCABRAVA, S.A.",6341,1,215,false
1700,1403,true,false,1700,4103,PRELASA,6348,1,215,false
1701,1403,true,false,1701,4109,PRENSA LATINA CANADA LTD.,6357,1,215,false
1702,1403,true,false,1702,4110,PRENSA LATINA,6358,1,215,false
1888,1403,true,false,1888,4132,"SERVINAVES, S.A.",6390,1,215,false
2109,1403,true,false,2109,4404,"TROBER, S.A.",6743,1,215,false
2109,1400,false,false,2109,13215,"TROVER, S.A.",19439,2,215,false
2110,1403,true,false,2110,4405,TROPIC TOURS GMBH,6744,1,215,false
2110,1400,false,false,2110,13216,TROPICANA TOURS GMBH,19440,2,215,false
2184,1403,true,false,2184,4412,"VIAJES GUAMA, S.A.",6753,1,215,false
2186,1403,true,false,2186,4413,VINALES TOURS,6754,1,215,false
2674,1403,true,false,2674,4420,Abu,71643,1,215,false
2674,1400,false,false,2674,13218,Muhammad,19444,2,215,false
2675,1403,true,false,2675,4421,Shaykh Umar Abd,71645,1,215,false
2676,1403,true,false,2676,4422,Dr. Ayman,71647,1,215,false
2676,1400,false,false,2676,13219,Ayman,19446,2,215,false
2676,1400,false,false,2676,13220,Ahmad Fuad,19448,2,215,false
2676,1400,false,false,2676,13221,Aiman Muhammad Rabi,19450,2,215,false
2677,1403,true,false,2677,44098,عبود عبداللطيف حسن,83902,2,160,false
2677,1400,false,false,2677,13222,Abbud,19452,2,215,false
2677,1400,false,false,2677,44099,Abbud,83904,2,215,false
2677,1400,false,false,2677,44100,Aboud Abdul Latif Hasan,83906,2,215,false
2677,1400,false,false,2677,44101,Abood Abdul Latif Hassan,83908,2,215,false
2677,1400,false,false,2677,44102,Abboud Abdul Latif Hassan,83910,2,215,false
2678,1403,true,false,2678,4424,Abd Al Aziz,71651,1,215,false
2679,1403,true,false,2679,4425,Shaykh Muhammad Husayn,71613,1,215,false
2681,1403,true,false,2681,4427,Nayif,71617,1,215,false
2681,1400,false,false,2681,13224,Nayif,19456,2,215,false
2681,1400,false,false,2681,13225,Nayif,19458,2,215,false
2681,1400,false,false,2681,13226,Abu,19460,2,215,false
2682,1403,true,false,2682,4428,Mohammad Shawqi,71619,1,215,false
2683,1403,true,false,2683,4429,Ahmad,71657,1,215,false
2683,1400,false,false,2683,13227,Ahmad,19462,2,215,false
2685,1403,true,false,2685,4431,Talal Muhammad Rashid,71621,1,215,false
2686,1403,true,false,2686,4432,Hasan,71623,1,215,false
2686,1400,false,false,2686,16027,Abd-al-Karim,24347,2,215,false
2690,1403,true,false,2690,4436,Subhi,71625,1,215,false
2691,1403,true,false,2691,4437,Sheik Ahmed Ismail,71627,1,215,false
3748,1403,true,false,3748,4440,COBALT REFINERY CO. INC.,6800,1,215,false
3749,1403,true,false,3749,4441,LA COMPANIA GENERAL DE NIQUEL,6801,1,215,false
3749,1400,false,false,3749,13235,GENERAL NICKEL SA,19472,2,215,false
3750,1403,true,false,3750,4442,INTERNATIONAL COBALT CO. INC.,6802,1,215,false
3751,1403,true,false,3751,4443,MOA NICKEL SA,6803,1,215,false
3754,1403,true,false,3754,4445,Mousa Mohammed,71609,1,215,false
3754,1400,false,false,3754,13240,Musa Abu,19482,2,215,false
3754,1400,false,false,3754,13241,Dr. Musa,19484,2,215,false
3754,1400,false,false,3754,13242,Mousa Mohamed Abou,19486,2,215,false
3754,1400,false,false,3754,13243,Sa'id,19488,2,215,false
3754,1400,false,true,3754,13244,ABU-'UMAR,19489,2,215,false
3754,1400,false,false,3754,13245,Musa Abu,19491,2,215,false
4107,1403,true,false,4107,4447,Gilberto Jose,6811,1,215,false
4107,1400,false,true,4107,13248,The Chess Player,19494,2,215,false
4107,1400,false,true,4107,13249,Lucas,19495,2,215,false
4108,1403,true,false,4108,4448,Miguel Angel,6813,1,215,false
4108,1400,false,true,4108,13250,El Senor,19496,2,215,false
4108,1400,false,true,4108,13251,Patricia,19497,2,215,false
4108,1400,false,true,4108,13252,Patricio,19498,2,215,false
4108,1400,false,true,4108,13253,Patty,19499,2,215,false
4108,1400,false,true,4108,13254,Pat,19500,2,215,false
4108,1400,false,true,4108,13255,Manuel,19501,2,215,false
4108,1400,false,true,4108,13256,Manolo,19502,2,215,false
4108,1400,false,true,4108,13257,Mike,19503,2,215,false
4108,1400,false,true,4108,13258,Mauro,19504,2,215,false
4108,1400,false,true,4108,13259,Doctor M.R.O.,19505,2,215,false
4238,1403,true,false,4238,1663,MAR AZUL,2489,1,215,false
4243,1403,true,false,4243,1668,EBANO,76865,1,215,false
4243,1401,false,true,4243,9763,ANA I,76838,2,215,false
4243,1401,false,true,4243,45388,SAND SWAN,85754,2,215,false
4249,1403,true,false,4249,1674,TIFON,2500,1,215,false
4257,1403,true,false,4257,1679,Ramadan,71655,1,215,false
4257,1400,false,false,4257,9766,Dr. Ramadan,14533,2,215,false
4257,1400,false,false,4257,9767,Dr. Ramadan Abdullah,14535,2,215,false
4257,1400,false,false,4257,9768,Ramadan Abdalla Mohamed,14537,2,215,false
4632,1403,true,false,4632,751,BANK MARKAZI JOMHOURI ISLAMI IRAN,72606,1,215,false
4632,1400,false,false,4632,11872,CENTRAL BANK OF THE ISLAMIC REPUBLIC OF IRAN,17555,2,215,false
4632,1400,false,false,4632,11873,BANK MARKAZI IRAN,17556,2,215,false
4632,1400,false,false,4632,11874,CENTRAL BANK OF IRAN,17557,2,215,false
4633,1403,true,false,4633,752,BANK MASKAN,45272,1,215,false
4633,1400,false,false,4633,11875,HOUSING BANK - OF IRAN,17558,2,215,false
4635,1403,true,false,4635,755,BANK REFAH KARGARAN,45042,1,215,false
4635,1400,false,false,4635,11876,WORKERS' WELFARE BANK - OF IRAN,17559,2,215,false
4635,1400,false,false,4635,11877,BANK REFAH,17560,2,215,false
4639,1403,true,false,4639,5045,BANK KESHAVARZI IRAN,45274,1,215,false
4639,1400,false,false,4639,13866,AGRICULTURAL BANK OF IRAN,20397,2,215,false
4639,1400,false,false,4639,13867,BANK KESHAVARZI,20398,2,215,false
4642,1403,true,false,4642,2773,BANK SADERAT PLC,4346,1,215,false
4642,1401,false,false,4642,9407,IRAN OVERSEAS INVESTMENT BANK PLC,14066,2,215,false
4642,1401,false,false,4642,9406,IRAN OVERSEAS INVESTMENT CORPORATION LIMITED,14065,2,215,false
4642,1401,false,false,4642,9408,IRAN OVERSEAS INVESTMENT BANK LIMITED,14067,2,215,false
4688,1403,true,false,4688,2792,ABU SAYYAF GROUP,4371,1,215,false
4688,1400,false,false,4688,9439,AL HARAKAT AL ISLAMIYYA,14098,2,215,false
4690,1403,true,false,4690,2794,ARMED ISLAMIC GROUP,28832,1,215,false
4690,1400,false,true,4690,9444,GIA,28833,2,215,false
4690,1400,false,false,4690,9445,GROUPEMENT ISLAMIQUE ARME,14104,2,215,false
4690,1400,false,false,4690,9446,AL-JAMA'AH AL-ISLAMIYAH AL-MUSALLAH,14105,2,215,false
4691,1403,true,false,4691,2795,AUM SHINRIKYO,4374,1,215,false
4691,1400,false,false,4691,9447,AUM SUPREME TRUTH,14106,2,215,false
4691,1400,false,false,4691,9448,A.I.C. SOGO KENKYUSHO,14107,2,215,false
4691,1400,false,false,4691,9449,A.I.C. COMPREHENSIVE RESEARCH INSTITUTE,14108,2,215,false
4691,1400,false,false,4691,9450,ALEPH,14109,2,215,false
4693,1403,true,false,4693,2796,EUZKADI TA ASKATASUNA,72416,1,215,false
4693,1400,false,false,4693,9451,BASQUE FATHERLAND AND LIBERTY,14110,2,215,false
4693,1400,false,true,4693,9452,ETA,27642,2,215,false
4693,1400,false,false,4693,9453,BATASUNA,14112,2,215,false
4693,1400,false,false,4693,9454,EUSKAL HERRITARROK,14113,2,215,false
4693,1400,false,false,4693,9455,HERRI BATASUNA,14114,2,215,false
4693,1400,false,false,4693,9456,ASKATASUNA,14115,2,215,false
4693,1400,false,false,4693,9457,EKIN,14116,2,215,false
4693,1400,false,true,4693,9458,K.A.S.,28849,2,215,false
4693,1400,false,false,4693,9459,XAKI,14118,2,215,false
4693,1400,false,false,4693,9460,JARRAI-HAIKA-SEGI,14119,2,215,false
4693,1400,false,false,4693,9461,EPANASTATIKI PIRINES,14120,2,215,false
4693,1400,false,false,4693,9462,POPULAR REVOLUTIONARY STRUGGLE,14121,2,215,false
4694,1403,true,false,4694,2797,GAMA'A AL-ISLAMIYYA,71628,1,215,false
4694,1400,false,false,4694,9463,ISLAMIC GROUP,14122,2,215,false
4694,1400,false,true,4694,9464,IG,27451,2,215,false
4694,1400,false,false,4694,9465,AL-GAMA'AT,14124,2,215,false
4694,1400,false,false,4694,9466,ISLAMIC GAMA'AT,14125,2,215,false
4694,1400,false,false,4694,9467,EGYPTIAN AL-GAMA'AT AL-ISLAMIYYA,14126,2,215,false
4694,1400,false,true,4694,9468,GI,27452,2,215,false
4695,1403,true,false,4695,2798,HAMAS,72266,1,215,false
4695,1400,false,false,4695,9469,ISLAMIC RESISTANCE MOVEMENT,14128,2,215,false
4695,1400,false,false,4695,9470,HARAKAT AL-MUQAWAMA AL-ISLAMIYA,14129,2,215,false
4695,1400,false,false,4695,9471,STUDENTS OF AYYASH,14130,2,215,false
4695,1400,false,false,4695,9472,STUDENTS OF THE ENGINEER,14131,2,215,false
4695,1400,false,false,4695,9473,YAHYA AYYASH UNITS,14132,2,215,false
4695,1400,false,false,4695,9474,IZZ AL-DIN AL-QASSIM BRIGADES,14133,2,215,false
4695,1400,false,false,4695,9475,IZZ AL-DIN AL-QASSIM FORCES,14134,2,215,false
4695,1400,false,false,4695,9476,IZZ AL-DIN AL-QASSIM BATTALIONS,14135,2,215,false
4695,1400,false,false,4695,9477,IZZ AL-DIN AL QASSAM BRIGADES,14136,2,215,false
4695,1400,false,false,4695,9478,IZZ AL-DIN AL QASSAM FORCES,14137,2,215,false
4695,1400,false,false,4695,9479,IZZ AL-DIN AL QASSAM BATTALIONS,14138,2,215,false
4696,1403,true,false,4696,2799,HARAKAT UL-MUJAHIDEEN,28718,1,215,false
4696,1400,false,true,4696,9480,HUA,28719,2,215,false
4696,1400,false,false,4696,9481,HARAKAT UL-ANSAR,14140,2,215,false
4696,1400,false,true,4696,9482,HUM,27635,2,215,false
4696,1400,false,false,4696,9483,HARAKAT UL-MUJAHIDIN,14142,2,215,false
4696,1400,false,false,4696,9484,AL-FARAN,14143,2,215,false
4696,1400,false,false,4696,9485,AL-HADID,14144,2,215,false
4696,1400,false,false,4696,9486,AL-HADITH,14145,2,215,false
4696,1400,false,false,4696,9487,JAMIAT UL-ANSAR,14146,2,215,false
4696,1400,false,false,4696,19679,Ansar-ul-Ummah,35183,2,215,false
4697,1403,true,false,4697,2800,HIZBALLAH,72269,1,215,false
4697,1400,false,false,4697,9488,PARTY OF GOD,14147,2,215,false
4697,1400,false,false,4697,9489,ISLAMIC JIHAD,14148,2,215,false
4697,1400,false,false,4697,9490,ISLAMIC JIHAD ORGANIZATION,14149,2,215,false
4697,1400,false,false,4697,9491,REVOLUTIONARY JUSTICE ORGANIZATION,14150,2,215,false
4697,1400,false,false,4697,9492,ORGANIZATION OF THE OPPRESSED ON EARTH,14151,2,215,false
4697,1400,false,false,4697,9493,ISLAMIC JIHAD FOR THE LIBERATION OF PALESTINE,14152,2,215,false
4697,1400,false,false,4697,9494,ORGANIZATION OF RIGHT AGAINST WRONG,14153,2,215,false
4697,1400,false,false,4697,9495,ANSAR ALLAH,14154,2,215,false
4697,1400,false,false,4697,9496,FOLLOWERS OF THE PROPHET MUHAMMED,14155,2,215,false
4697,1400,false,false,4697,29010,Lebanese Hizballah,56210,2,215,false
4697,1400,false,false,4697,29011,Lebanese Hezbollah,56211,2,215,false
4697,1400,false,true,4697,29012,LH,56212,2,215,false
4697,1400,false,true,4697,29013,Foreign Relations Department,56213,2,215,false
4697,1400,false,true,4697,29014,FRD,56214,2,215,false
4697,1400,false,true,4697,29015,External Security Organization,56222,2,215,false
4697,1400,false,true,4697,29016,ESO,56216,2,215,false
4697,1400,false,true,4697,29017,Foreign Action Unit,56217,2,215,false
4697,1400,false,false,4697,29018,Hizballah ESO,56218,2,215,false
4697,1400,false,false,4697,29019,Hizballah International,56219,2,215,false
4697,1400,false,true,4697,29020,Special Operations Branch,56220,2,215,false
4697,1400,false,true,4697,29021,External Services Organization,56221,2,215,false
4697,1400,false,false,4697,29022,External Security Organization of Hezbollah,56223,2,215,false
4700,1403,true,false,4700,2801,KAHANE CHAI,71630,1,215,false
4700,1400,false,false,4700,9497,REPRESSION OF TRAITORS,14156,2,215,false
4700,1400,false,false,4700,9498,DIKUY BOGDIM,14157,2,215,false
4700,1400,false,false,4700,9499,DOV,14158,2,215,false
4700,1400,false,false,4700,9500,STATE OF JUDEA,14159,2,215,false
4700,1400,false,false,4700,9501,COMMITTEE FOR THE SAFETY OF THE ROADS,14160,2,215,false
4700,1400,false,false,4700,9502,SWORD OF DAVID,14161,2,215,false
4700,1400,false,false,4700,9503,JUDEA POLICE,14162,2,215,false
4700,1400,false,false,4700,9504,KAHANE LIVES,14163,2,215,false
4700,1400,false,false,4700,9505,KFAR TAPUAH FUND,14164,2,215,false
4700,1400,false,false,4700,9506,THE JUDEAN VOICE,14165,2,215,false
4700,1400,false,false,4700,9507,FOREFRONT OF THE IDEA,14166,2,215,false
4700,1400,false,false,4700,9508,THE QOMEMIYUT MOVEMENT,14167,2,215,false
4700,1400,false,false,4700,9509,THE JUDEAN LEGION,14168,2,215,false
4700,1400,false,false,4700,9510,THE WAY OF THE TORAH,14169,2,215,false
4700,1400,false,false,4700,9511,THE YESHIVA OF THE JEWISH IDEA,14170,2,215,false
4700,1400,false,false,4700,9512,KOACH,14171,2,215,false
4700,1400,false,false,4700,9513,KACH,14172,2,215,false
4700,1400,false,false,4700,9514,NEW KACH MOVEMENT,14173,2,215,false
4700,1400,false,false,4700,9515,NEWKACH.ORG,14174,2,215,false
4700,1400,false,false,4700,9516,KAHANE,14175,2,215,false
4700,1400,false,false,4700,9517,YESHIVAT HARAV MEIR,14176,2,215,false
4700,1400,false,false,4700,9518,THE INTERNATIONAL KAHANE MOVEMENT,14177,2,215,false
4700,1400,false,false,4700,9519,KAHANE.ORG,14178,2,215,false
4700,1400,false,false,4700,9520,JEWISH IDEA YESHIVA,14179,2,215,false
4700,1400,false,false,4700,9521,KAHANETZADAK.COM,14180,2,215,false
4700,1400,false,false,4700,9522,KAHANE TZADAK,14181,2,215,false
4700,1400,false,false,4700,9523,THE HATIKVA JEWISH IDENTITY CENTER,14182,2,215,false
4700,1400,false,false,4700,9524,THE RABBI MEIR DAVID KAHANE MEMORIAL FUND,14183,2,215,false
4700,1400,false,false,4700,9525,THE JEWISH IDEA YESHIVA,14184,2,215,false
4700,1400,false,false,4700,9526,FRIENDS OF THE JEWISH IDEA YESHIVA,14185,2,215,false
4700,1400,false,false,4700,9527,JUDEAN CONGRESS,14186,2,215,false
4700,1400,false,false,4700,9528,JEWISH LEGION,14187,2,215,false
4700,1400,false,false,4700,9529,THE VOICE OF JUDEA,14188,2,215,false
4700,1400,false,false,4700,9530,NO'AR MEIR,14189,2,215,false
4700,1400,false,false,4700,9531,MEIR'S YOUTH,14190,2,215,false
4700,1400,false,false,4700,9532,AMERICAN FRIENDS OF YESHIVAT RAV MEIR,14191,2,215,false
4700,1400,false,false,4700,9533,AMERICAN FRIENDS OF THE UNITED YESHIVA,14192,2,215,false
4700,1400,false,false,4700,9534,THE COMMITTEE AGAINST RACISM AND DISCRIMINATION,14193,2,215,false
4700,1400,false,true,4700,9535,CARD,14194,2,215,false
4702,1403,true,false,4702,2802,KURDISTAN WORKERS' PARTY,4381,1,215,false
4702,1400,false,false,4702,9537,PKK,14196,2,215,false
4702,1400,false,false,4702,9538,PARTIYA KARKERAN KURDISTAN,14197,2,215,false
4702,1400,false,false,4702,9539,THE PEOPLE'S DEFENSE FORCE,14198,2,215,false
4702,1400,false,false,4702,9540,HALU MESRU SAVUNMA KUVVETI,14199,2,215,false
4702,1400,false,false,4702,9541,FREEDOM AND DEMOCRACY CONGRESS OF KURDISTAN,14200,2,215,false
4702,1400,false,false,4702,9542,KADEK,14201,2,215,false
4702,1400,false,false,4702,9543,KURDISTAN FREEDOM AND DEMOCRACY CONGRESS,14202,2,215,false
4702,1400,false,false,4702,9544,KURDISTAN PEOPLE'S CONGRESS,14203,2,215,false
4702,1400,false,false,4702,9545,PEOPLE'S CONGRESS OF KURDISTAN,14204,2,215,false
4702,1400,false,false,4702,9546,KONGRA-GEL,14205,2,215,false
4702,1400,false,false,4702,9536,KGK,14195,2,215,false
4702,1400,false,true,4702,9547,HSK,14206,2,215,false
4702,1400,false,true,4702,9548,KHK,14207,2,215,false
4703,1403,true,false,4703,2803,LIBERATION TIGERS OF TAMIL EELAM,4382,1,215,false
4703,1400,false,false,4703,9549,LTTE,14208,2,215,false
4703,1400,false,false,4703,9550,TAMIL TIGERS,14209,2,215,false
4703,1400,false,false,4703,9551,ELLALAN FORCE,14210,2,215,false
4706,1403,true,false,4706,3655,NATIONAL LIBERATION ARMY,5592,1,215,false
4706,1400,false,false,4706,15027,ELN,22032,2,215,false
4706,1400,false,false,4706,15028,EJERCITO DE LIBERACION NACIONAL,22033,2,215,false
4707,1403,true,false,4707,3582,PALESTINE ISLAMIC JIHAD - SHAQAQI FACTION,71637,1,215,false
4707,1400,false,false,4707,14924,PIJ-SHAQAQI FACTION,21928,2,215,false
4707,1400,false,false,4707,14925,PIJ,21929,2,215,false
4707,1400,false,false,4707,14926,ISLAMIC JIHAD IN PALESTINE,21930,2,215,false
4707,1400,false,false,4707,14927,ISLAMIC JIHAD OF PALESTINE,21931,2,215,false
4707,1400,false,false,4707,14928,ABU GHUNAYM SQUAD OF THE HIZBALLAH BAYT AL-MAQDIS,21932,2,215,false
4707,1400,false,false,4707,14929,PIJ-SHALLAH FACTION,21933,2,215,false
4707,1400,false,false,4707,14930,PALESTINIAN ISLAMIC JIHAD,21934,2,215,false
4707,1400,false,false,4707,14931,AL-QUDS SQUADS,21935,2,215,false
4707,1400,false,false,4707,14932,SAYARA AL-QUDS,21936,2,215,false
4707,1400,false,false,4707,14933,AL-QUDS BRIGADES,21937,2,215,false
4707,1400,false,false,4707,14934,AL-AWDAH BRIGADES,21938,2,215,false
4708,1403,true,false,4708,3583,PALESTINE LIBERATION FRONT - ABU ABBAS FACTION,71638,1,215,false
4708,1400,false,false,4708,14935,PALESTINE LIBERATION FRONT,21939,2,215,false
4708,1400,false,false,4708,14936,PLF,21940,2,215,false
4708,1400,false,false,4708,14937,PLF-ABU ABBAS,21941,2,215,false
4709,1403,true,false,4709,3584,POPULAR FRONT FOR THE LIBERATION OF PALESTINE,71639,1,215,false
4709,1400,false,false,4709,14938,PFLP,21942,2,215,false
4709,1400,false,false,4709,14939,RED EAGLES,21943,2,215,false
4709,1400,false,false,4709,14940,RED EAGLE GROUP,21944,2,215,false
4709,1400,false,false,4709,14941,RED EAGLE GANG,21945,2,215,false
4709,1400,false,false,4709,14942,HALHUL GANG,21946,2,215,false
4709,1400,false,false,4709,14943,HALHUL SQUAD,21947,2,215,false
4709,1400,false,false,4709,14944,PALESTINIAN POPULAR RESISTANCE FORCES,21948,2,215,false
4709,1400,false,false,4709,14945,PPRF,21949,2,215,false
4709,1400,false,false,4709,14946,MARTYR ABU-ALI MUSTAFA BATTALION,21950,2,215,false
4710,1403,true,false,4710,3585,POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND,71640,1,215,false
4710,1400,false,false,4710,14947,PFLP-GC,21951,2,215,false
4713,1403,true,false,4713,3588,REVOLUTIONARY PEOPLE'S LIBERATION PARTY/FRONT,5522,1,215,false
4713,1400,false,false,4713,14952,DEVRIMCI HALK KURTULUS PARTISI-CEPHESI,21956,2,215,false
4713,1400,false,false,4713,14953,DHKP/C,21957,2,215,false
4713,1400,false,false,4713,14954,DEVRIMCI SOL,21958,2,215,false
4713,1400,false,false,4713,14955,REVOLUTIONARY LEFT,21959,2,215,false
4713,1400,false,false,4713,14956,DEV SOL,21960,2,215,false
4713,1400,false,false,4713,14957,DEV SOL SILAHLI DEVRIMCI BIRLIKLERI,21961,2,215,false
4713,1400,false,false,4713,14958,DEV SOL SDB,21962,2,215,false
4713,1400,false,false,4713,14959,DEV SOL ARMED REVOLUTIONARY UNITS,21963,2,215,false
4714,1403,true,false,4714,3589,REVOLUTIONARY PEOPLE'S STRUGGLE,27646,1,215,false
4714,1400,false,false,4714,14960,EPANASTATIKOS LAIKOS AGONAS,21964,2,215,false
4714,1400,false,true,4714,14961,ELA,27644,2,215,false
4714,1400,false,false,4714,14962,REVOLUTIONARY POPULAR STRUGGLE,21966,2,215,false
4714,1400,false,false,4714,14963,POPULAR REVOLUTIONARY STRUGGLE,21967,2,215,false
4714,1400,false,true,4714,14964,JUNE 78,27645,2,215,false
4714,1400,false,false,4714,14965,ORGANIZATION OF REVOLUTIONARY INTERNATIONALIST SOLIDARITY,21969,2,215,false
4714,1400,false,false,4714,14966,REVOLUTIONARY NUCLEI,21970,2,215,false
4714,1400,false,false,4714,14967,REVOLUTIONARY CELLS,21971,2,215,false
4714,1400,false,false,4714,14968,LIBERATION STRUGGLE,21972,2,215,false
4715,1403,true,false,4715,3590,SHINING PATH,34430,1,215,false
4715,1400,false,false,4715,14969,SENDERO LUMINOSO,21973,2,215,false
4715,1400,false,true,4715,14970,SL,27659,2,215,false
4715,1400,false,false,4715,14971,PARTIDO COMUNISTA DEL PERU EN EL SENDERO LUMINOSO DE JOSE CARLOS MARIATEGUI (COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI),21975,2,215,false
4715,1400,false,false,4715,14972,PARTIDO COMUNISTA DEL PERU (COMMUNIST PARTY OF PERU),21976,2,215,false
4715,1400,false,true,4715,14973,PCP,28839,2,215,false
4715,1400,false,false,4715,14974,SOCORRO POPULAR DEL PERU,21978,2,215,false
4715,1400,false,false,4715,14975,SPP,21979,2,215,false
4715,1400,false,false,4715,14976,EJERCITO GUERRILLERO POPULAR,21980,2,215,false
4715,1400,false,false,4715,14977,EGP,21981,2,215,false
4715,1400,false,false,4715,14978,EJERCITO POPULAR DE LIBERACION,21982,2,215,false
4715,1400,false,true,4715,14979,EPL,28840,2,215,false
4715,1400,false,false,4715,14980,COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI,21984,2,215,false
4715,1400,false,false,4715,14981,COMMUNIST PARTY OF PERU,21985,2,215,false
4715,1400,false,false,4715,14982,PEOPLE'S AID OF PERU,21986,2,215,false
4715,1400,false,false,4715,14983,PEOPLE'S GUERRILLA ARMY,21987,2,215,false
4715,1400,false,false,4715,14984,PEOPLE'S LIBERATION ARMY,21988,2,215,false
4717,1403,true,false,4717,3591,DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE - HAWATMEH FACTION,71641,1,215,false
